,mcg,gvh,alm,mit,erl,pox,vac,nuc,distance_from_0,distance_from_1,distance_from_2,closest,Probability_0,Probability_1,Probability_2
13,0.6,0.4,0.52,0.46,0.5,0.0,0.53,0.22,0.7829777916532641,0.2342767584705603,0.3084967426588259,1,0.28513502772936833,0.4935696001949512,0.4582632948734868
14,0.66,0.55,0.45,0.19,0.5,0.0,0.46,0.22,0.7673423109813653,0.20650768256661065,0.2580029376221456,1,0.2808507530143109,0.49208822946069464,0.46738941417675645
15,0.46,0.44,0.52,0.11,0.5,0.0,0.5,0.22,0.7592985066640277,0.3607601020277916,0.12214601786355764,2,0.2799205025259164,0.416982413872721,0.5293543900856884
16,0.47,0.39,0.5,0.11,0.5,0.0,0.49,0.4,0.781311433140176,0.4051666231261603,0.1672342293766425,2,0.28494574958110713,0.4150685219843722,0.5265656491612601
17,0.58,0.47,0.54,0.11,0.5,0.0,0.51,0.26,0.7610787665471223,0.30940224574144387,0.17585943092056208,2,0.2833382206924328,0.4451083924191691,0.5087011160727594
18,0.5,0.34,0.55,0.21,0.5,0.0,0.49,0.22,0.7610086873500345,0.34961466205167113,0.14772408600304968,2,0.28272426332415235,0.42660823661135017,0.5220465131029304
19,0.61,0.6,0.55,0.21,0.5,0.0,0.5,0.25,0.7592853364988833,0.1821327936599035,0.22959902585170197,1,0.2768757085384335,0.49310456092997457,0.4702455525458158
20,0.45,0.4,0.5,0.16,0.5,0.0,0.5,0.22,0.7561928031630265,0.35107207803310764,0.09853335936763238,2,0.2757175127288927,0.4134338649882394,0.5322090060843389
21,0.43,0.44,0.48,0.22,0.5,0.0,0.51,0.22,0.7492357587717116,0.3051221179204182,0.07575060142950966,2,0.26924029875388134,0.41977461051903553,0.5279963876460083
22,0.73,0.63,0.42,0.3,0.5,0.0,0.49,0.22,0.7946661073823537,0.14601684713680735,0.3669602255834268,1,0.27576087399459037,0.5275181919434817,0.4229440807104905
23,0.43,0.53,0.52,0.13,0.5,0.0,0.55,0.22,0.7577296498238817,0.33339009428575106,0.14053456742223439,2,0.2811003988733132,0.4296846005333734,0.5210817708708647
24,0.46,0.53,0.52,0.15,0.5,0.0,0.58,0.22,0.754705829372537,0.3072906477007231,0.14514981425259366,2,0.280330952283757,0.4385115096759972,0.5157008724077375
25,0.51,0.51,0.52,0.51,0.5,0.0,0.54,0.22,0.7861557663013666,0.21507315147787645,0.3221705484341329,1,0.28335874131502514,0.5015966681480885,0.4506535893919662
26,0.59,0.45,0.53,0.19,0.5,0.0,0.59,0.27,0.7566555065256286,0.266851798045619,0.17649296810400322,2,0.280550622193492,0.45785744876916923,0.5011556434361026
27,0.57,0.47,0.6,0.18,0.5,0.0,0.51,0.22,0.7546130723018843,0.2774767122278717,0.1731254042173952,2,0.2816125998434422,0.45380551586969553,0.5037197365504702
28,0.63,0.67,0.57,0.24,0.5,0.0,0.49,0.22,0.7754101423691137,0.18012184127742234,0.30229855021063573,1,0.27981936586893474,0.5074674516521243,0.44910461908762944
29,0.8,0.88,0.36,0.39,0.5,0.0,0.56,0.33,0.9160317801376885,0.3555062820222258,0.609316420321679,1,0.28722014422340275,0.5030927128435688,0.3903189926152118
30,0.53,0.54,0.43,0.1,0.5,0.0,0.57,0.32,0.7706799306817038,0.3177319479206514,0.20060971058036237,2,0.28495734498898995,0.44822147994231365,0.5039160680030883
31,0.51,0.51,0.43,0.87,0.5,0.0,0.52,0.22,0.9685698506331673,0.5216023804279294,0.6739228530660236,1,0.292143494704488,0.4567848864031537,0.39224713961978114
32,0.38,0.61,0.61,0.12,0.5,0.0,0.53,0.47,0.8126464312492995,0.43709020947065724,0.2864999966930553,2,0.2942658263289253,0.42839246588713287,0.49801488421762086
33,0.33,0.55,0.51,0.43,0.5,0.0,0.51,0.22,0.7839053230815286,0.3130818701172553,0.2738090965133701,2,0.2896209292436181,0.4637735435297533,0.4823495959546151
34,0.78,0.74,0.42,0.26,0.5,0.0,0.43,0.22,0.8378151480023636,0.25267127646887305,0.46492036833475353,1,0.2863396194152458,0.5140509876658935,0.41574553004218834
35,0.74,0.67,0.47,0.34,0.5,0.0,0.42,0.22,0.8090946929885415,0.16097575400804354,0.4058079382550207,1,0.2773971544960123,0.5303669837188946,0.4151903147197481
36,0.72,0.61,0.45,0.3,0.5,0.0,0.54,0.25,0.7861388059511006,0.12747485230456068,0.34122314159079215,1,0.2729182282358323,0.5273350809358663,0.42585030355380254
37,0.4,0.45,0.57,0.18,0.5,0.0,0.56,0.26,0.7583628565681618,0.356603664466461,0.10398820758970628,2,0.27663456953168203,0.4134169234977839,0.5322280381449177
38,0.59,0.53,0.43,0.44,0.5,0.0,0.5,0.22,0.7754058435569223,0.12364565728765362,0.3019724593656806,1,0.27164149997706183,0.5212570866069448,0.4361196212357855
39,0.57,0.53,0.53,0.34,0.5,0.0,0.53,0.22,0.7516077582238108,0.12483522561784546,0.21158327988192732,1,0.2688943584343316,0.5032520386590092,0.46143585932258724
40,0.86,0.68,0.39,0.24,0.5,0.0,0.54,0.22,0.8535343513233015,0.29583412436709794,0.49733043649645176,1,0.28944556592059334,0.5055603804859765,0.41329894391016325
41,0.86,0.74,0.51,0.4,0.5,0.0,0.55,0.22,0.8726172636894648,0.2763746561333927,0.5476348250873283,1,0.2859758840115212,0.5191277987307007,0.39579243675389686
42,0.79,0.57,0.41,0.28,0.5,0.0,0.59,0.22,0.8104201927943855,0.2236338293409533,0.4025222692460377,1,0.2850645461039137,0.5126031687530758,0.4286383497117958
43,0.41,0.54,0.39,0.2,0.5,0.0,0.51,0.22,0.760772122400803,0.3037004180608489,0.16653888693343308,2,0.2816347872591485,0.44482584912821443,0.5102212149217366
44,0.37,0.36,0.56,0.18,0.5,0.0,0.48,0.26,0.7718468472148835,0.41679894571469034,0.13491089241615337,2,0.2831275807122575,0.40381042096702296,0.5353033342300851
45,0.53,0.31,0.58,0.39,0.5,0.0,0.47,0.37,0.7928939959975034,0.35052082535506657,0.27008449406045637,2,0.2903894373453556,0.4519610846207062,0.48981727404711634
46,0.74,0.75,0.58,0.47,0.5,0.0,0.4,0.35,0.8646083249400017,0.26760559014593577,0.5130858127591597,1,0.28474110746834513,0.5172793758488016,0.4046825306432365
47,0.49,0.39,0.52,0.29,0.5,0.0,0.48,0.22,0.7514170317177777,0.2783988301165182,0.13105328931604318,2,0.27640453317586644,0.4435824509389568,0.5140030683252633
48,0.74,0.57,0.51,0.28,0.5,0.0,0.58,0.22,0.7865669428316675,0.17686175617039576,0.3436106397176443,1,0.2802375664228508,0.5156059864313166,0.4364151625899609
49,0.42,0.24,0.34,0.16,0.5,0.0,0.5,0.22,0.8133926207899576,0.49512162441064095,0.2850451754408922,2,0.2981720965422391,0.4099117207898779,0.5057377581103168
50,0.48,0.39,0.51,0.21,0.5,0.0,0.52,0.28,0.7524986526381442,0.3141082074785527,0.07587653197874315,2,0.26922101331751264,0.41734912355466297,0.5296173548244864
51,0.41,0.53,0.45,0.14,0.5,0.0,0.52,0.66,0.869207046041902,0.5225391745730148,0.3955007342373529,2,0.2969045160887023,0.4199259826370724,0.4768094352572066
52,0.45,0.46,0.55,0.43,0.5,0.0,0.55,0.38,0.7806285216983101,0.28174196624183173,0.24812954625994937,2,0.28469973056260284,0.4688681521059666,0.48489580040597435
53,0.56,0.48,0.58,0.27,0.5,0.0,0.51,0.22,0.7479979203773826,0.20984424267058158,0.16559176891347352,2,0.2752957582093436,0.4715379948963303,0.49287330619424624
54,0.64,0.59,0.56,0.23,0.5,0.0,0.46,0.22,0.7641340778220069,0.1779480577563374,0.2580292589975452,1,0.27808923719839024,0.49976004806639535,0.46129921005177393
55,0.64,0.56,0.56,0.22,0.5,0.0,0.45,0.22,0.7621291812343162,0.19382963207489792,0.2445020733105406,1,0.2792003794746582,0.49286203115018007,0.4685097150490847
56,0.66,0.62,0.49,0.1,0.5,0.0,0.49,0.22,0.7844451683975256,0.28061536212033783,0.3038583319581626,1,0.2893138774335307,0.47882825598583073,0.4678272090343762
57,0.53,0.44,0.51,0.33,0.5,0.0,0.55,0.22,0.7499650362220599,0.21088731180210937,0.1704156685097514,2,0.2755726676969971,0.47244865994437224,0.49196163121712916
58,0.38,0.49,0.53,0.19,0.5,0.0,0.5,0.22,0.7551341308374002,0.3379367882439801,0.10242033621540107,2,0.2756838744872583,0.4184059650942145,0.5295187745779388
59,0.45,0.58,0.48,0.67,0.5,0.0,0.52,0.22,0.8574580002671982,0.3480652187004119,0.48305964247063926,1,0.2926706340459495,0.4870859724989463,0.4255771376416587
60,0.43,0.35,0.52,0.52,0.5,0.0,0.54,0.22,0.8060567942493604,0.36217419430550524,0.33556886134375885,2,0.29468263660285654,0.4593358165673987,0.4717206192748053
61,0.37,0.32,0.47,0.18,0.5,0.0,0.45,0.25,0.7809529790938478,0.4366157139621508,0.16994604306643948,2,0.28769438772477596,0.40595244740016934,0.5300152072227743
62,0.48,0.43,0.51,0.32,0.5,0.0,0.52,0.43,0.7727791117489885,0.2967996202330979,0.1877806667731857,2,0.2809472156059451,0.4522098302755483,0.5042969352587543
63,0.41,0.46,0.59,0.19,0.5,0.0,0.58,0.27,0.7594258064851074,0.3504165814782827,0.12192018524300378,2,0.27905449815905176,0.42006788184423954,0.5279030861452177
64,0.54,0.48,0.44,0.08,0.5,0.0,0.52,0.27,0.7672119799782994,0.3365772943265221,0.18123364459143002,2,0.2849201865969311,0.43827377828020014,0.5119297606543867
65,0.6,0.47,0.45,0.22,0.5,0.0,0.51,0.29,0.7540076627963112,0.2140118036420068,0.17002189551794442,2,0.27491010778514374,0.47174567801318107,0.4929609345929624
66,0.34,0.46,0.57,0.09,0.5,0.0,0.55,0.22,0.781204767579467,0.44580551051087003,0.18886827283340699,2,0.2909578266365698,0.40690412317203023,0.5261123724552421
67,0.48,0.54,0.55,0.12,0.5,0.0,0.51,0.22,0.7566378849151614,0.31406568610501306,0.15267807492175942,2,0.2815658933256389,0.4383153806036116,0.5150821020894631
68,0.47,0.39,0.59,0.15,0.5,0.0,0.57,0.22,0.7641297155733588,0.3765897182545139,0.15516997308134853,2,0.28520632085734904,0.42020926975476247,0.524356918004965
69,0.81,0.85,0.47,0.37,0.5,0.0,0.56,0.22,0.8879907406924668,0.31066572610839804,0.5730303169711998,1,0.28744669550328794,0.512019367097491,0.3938609230590752
70,0.48,0.42,0.52,0.24,0.5,0.0,0.56,0.22,0.7484077913959891,0.28637984239294806,0.10722687366434859,2,0.27389933330747657,0.43475758122007063,0.5200586324470325
71,0.58,0.51,0.49,0.27,0.5,0.0,0.57,0.29,0.7510620628298451,0.16964823104524349,0.17693909956681406,1,0.2712820981018356,0.4852057674050487,0.48168106064924415
72,0.6,0.5,0.44,0.61,0.5,0.0,0.47,0.22,0.8332311937405023,0.26688488560487983,0.44355640844789995,1,0.28752059763527404,0.5065590036292994,0.4245243165493117
73,0.45,0.55,0.54,0.66,0.5,0.0,0.47,0.22,0.8509450955000303,0.3501610370634547,0.46671194904428176,1,0.29329392602990445,0.48393922233133535,0.43069854470812463
74,0.46,0.49,0.58,0.23,0.5,0.0,0.44,0.22,0.7500983639200632,0.2815867864855706,0.12136025336677353,2,0.2754600409382808,0.44007895479995013,0.5165544409879236
75,0.49,0.42,0.56,0.55,0.5,0.0,0.42,0.25,0.8093130145719613,0.3140182381074531,0.3585241017974781,1,0.2914885440844232,0.4783274221625305,0.4575058254739306
76,0.63,0.53,0.54,0.4,0.5,0.0,0.5,0.22,0.7686140485025991,0.10914555363070996,0.2868766163126778,1,0.2695480767245427,0.5212424359338274,0.43636724721357534
77,0.5,0.54,0.53,0.54,0.5,0.0,0.51,0.27,0.7975217168760291,0.22635404002547221,0.3470641265640129,1,0.28407849891364856,0.5029135474367677,0.44572768549461406
78,0.63,0.57,0.59,0.4,0.5,0.0,0.38,0.22,0.7854176525192752,0.17667505873966916,0.3311183092480613,1,0.27945419639914787,0.5136699795023719,0.44015975717906286
79,0.43,0.57,0.51,0.49,0.5,0.0,0.48,0.22,0.7862956752322177,0.23875910162807612,0.311283164875717,1,0.2850869990180262,0.49291215175720277,0.4584296770224176
80,0.48,0.45,0.55,0.5,0.5,0.0,0.53,0.22,0.7850610733496401,0.2641617029377794,0.3036263180597286,1,0.2874350698528701,0.4839087525494563,0.46518340446567974
81,0.5,0.58,0.46,0.46,0.5,0.0,0.46,0.22,0.7781565109639292,0.16737999622306232,0.3003756900811642,1,0.2772924232291547,0.5107341209886529,0.44713181968334037
82,0.51,0.54,0.6,0.57,0.5,0.0,0.58,0.22,0.8161091974866,0.2808119597415077,0.40081826255946074,1,0.2899733110868086,0.49526160888357773,0.43925487388803486
83,0.54,0.52,0.63,0.37,0.5,0.0,0.46,0.22,0.7634881938983878,0.20512891870762084,0.2443933596619473,1,0.28022140221040864,0.48977166273833067,0.47091369862379734
84,0.67,0.62,0.4,0.43,0.5,0.83,0.5,0.22,0.3084815859802475,0.8373356998081235,0.9128920062276015,0,0.5405296134151296,0.3185231990042993,0.29534347593969845
85,0.28,0.58,0.21,0.13,0.5,0.0,0.51,0.22,0.844456958971596,0.5054973216193435,0.379111014731764,2,0.30047872597105263,0.42171789422033196,0.4785319119317136
86,0.39,0.44,0.35,0.16,0.5,0.0,0.55,0.22,0.7765742434278616,0.3888704892327496,0.19500697563437605,2,0.2886968110336195,0.42542165004374555,0.516432353203238
87,0.8,0.63,0.45,0.29,0.5,0.0,0.51,0.22,0.813974337569817,0.1983612587262116,0.41671092634657125,1,0.2821101751895957,0.5221269542265552,0.4197087834405434
88,0.5,0.52,0.59,0.3,0.5,0.0,0.51,0.35,0.7564219868712321,0.2267184881050877,0.1631902785179281,2,0.2748065074816812,0.466739244899005,0.49735245970761993
89,0.42,0.47,0.52,0.41,0.5,0.0,0.53,0.32,0.7680543962217492,0.26501354291039425,0.20736005639228353,2,0.2814808551713334,0.4654968307995726,0.4931230686539463
90,0.36,0.46,0.62,0.46,0.5,0.0,0.51,0.33,0.7969823642270192,0.35623266884125104,0.2888978582727296,2,0.2918416184796176,0.45348443545703904,0.4850712360483359
91,0.46,0.38,0.47,0.22,0.5,0.0,0.52,0.27,0.7549531258443947,0.3238349012507495,0.08894705624011759,2,0.27207282982470926,0.4187139591600307,0.5295755606601916
92,0.4,0.45,0.56,0.2,0.5,0.0,0.45,0.22,0.7563735114934216,0.34479246917543244,0.105267582156868,2,0.27644039282728217,0.41720439707562545,0.5301188091228676
93,0.33,0.43,0.64,0.16,0.5,0.0,0.52,0.52,0.8305946999322569,0.513084591695142,0.2968379354397686,2,0.296360747650711,0.4071116868086999,0.5053919257245654
94,0.49,0.61,0.49,0.25,0.5,0.0,0.5,0.28,0.7522727046904084,0.18912880668935256,0.17080161880676367,2,0.27260070273319614,0.47873729158557604,0.48759209383832225
95,0.38,0.5,0.37,0.26,0.5,0.0,0.43,0.22,0.7693942783485953,0.3239678008434087,0.1930473710652387,2,0.28485906135447786,0.44470939055237035,0.5069140404091635
96,0.69,0.7,0.52,0.36,0.5,0.0,0.46,0.22,0.8008584283268937,0.13289920993359838,0.38838622822951613,1,0.27385040107509845,0.5340776253403249,0.413664052040592
97,0.61,0.72,0.39,0.33,0.5,0.0,0.58,0.22,0.7988080008501557,0.1734583727151626,0.3733720096016041,1,0.27920050859283524,0.5217976247334536,0.4272486591835036
98,0.78,0.75,0.4,0.28,0.5,0.0,0.53,0.22,0.8401711465859534,0.24591980153466025,0.4740450035892753,1,0.28562170065817044,0.5174534427163521,0.4119056644178109
99,0.64,0.57,0.57,0.27,0.5,0.0,0.37,0.22,0.7734560247500968,0.2007726609118584,0.2841542986265667,1,0.281236606170943,0.49863765700533275,0.4587466312441701
100,0.36,0.58,0.35,0.24,0.5,0.0,0.44,0.22,0.780316744804456,0.33599766305965373,0.23954797506363879,2,0.28885785849891205,0.45045303003560627,0.49606327926793065
101,0.36,0.43,0.39,0.12,0.5,0.0,0.49,0.22,0.7799492861006343,0.4220160187590926,0.1851195721125591,2,0.289036009588507,0.4134284846946211,0.5239420020008735
102,0.47,0.52,0.5,0.4,0.5,0.0,0.41,0.22,0.7640730040745817,0.2097095468516148,0.23135760759765484,1,0.27923854453525465,0.48610753850906596,0.4756973398413933
103,0.48,0.23,0.57,0.27,0.5,0.0,0.48,0.47,0.825126791603704,0.47986218726293867,0.3037750736140395,2,0.29613155986103823,0.41824543233561595,0.49877521961065785
104,0.47,0.39,0.55,0.24,0.5,0.0,0.47,0.22,0.752618244678019,0.31388007088252945,0.11040086262038983,2,0.2757818946894751,0.42766855461868436,0.5241761011406012
105,0.44,0.59,0.36,0.16,0.5,0.0,0.52,0.22,0.7714667127549244,0.31272912695213045,0.2209481271175992,2,0.2867902913183389,0.45372389044574624,0.49733798339440727
106,0.42,0.35,0.54,0.18,0.5,0.0,0.56,0.22,0.7667686888640032,0.39565179855061783,0.14445650271271163,2,0.2843623000781434,0.41214120448158587,0.5298327103083222
107,0.3,0.56,0.55,0.18,0.5,0.0,0.5,0.22,0.7762908962209694,0.3939531258197324,0.19707647720847118,2,0.2894339091476644,0.42422532809275365,0.5165341460673701
108,0.65,0.65,0.52,0.16,0.5,0.0,0.6,0.22,0.7832033934780643,0.24765779905231775,0.3152342025158917,1,0.2871934268561956,0.4906355268698442,0.4585755895824395
109,0.27,0.6,0.48,0.23,0.5,0.0,0.55,0.22,0.7865118491725913,0.3918230910229911,0.24486611333431216,2,0.2926241787744313,0.4342315327937026,0.5029721773930251
110,0.45,0.41,0.5,0.46,0.5,0.5,0.5,0.27,0.3357988816075613,0.5733850083245933,0.5608070008475372,0,0.47585880455279445,0.37522845522959264,0.37997788813067107
111,0.44,0.52,0.41,0.23,0.5,0.0,0.51,0.22,0.752374611184851,0.26529161180590083,0.13940807117898785,2,0.27624265246399093,0.4496019583999538,0.5099160962712197
112,0.3,0.32,0.57,0.19,0.5,0.0,0.48,0.55,0.8535890241926863,0.5658769525146685,0.33490767924449183,2,0.29805124565567853,0.3974135827953928,0.5006697899856786
113,0.4,0.44,0.49,0.47,0.5,0.0,0.49,0.27,0.7829394754527469,0.29967633975715524,0.2647862829985278,2,0.28764537957015246,0.4663757017338895,0.48293477008802765
114,0.45,0.51,0.5,0.16,0.5,0.0,0.52,1.0,1.0696140529285423,0.8007927592505341,0.7190537882991255,2,0.2877620035005627,0.37651393384602333,0.40858257113429447
115,0.45,0.45,0.5,0.6,0.5,0.0,0.49,0.22,0.8224359481983318,0.33043411342086426,0.3954136228615444,1,0.2929457153049012,0.47913823885315376,0.44899405413428445
116,0.59,0.67,0.56,0.41,0.5,0.0,0.47,0.22,0.7855322328771043,0.12631364131919628,0.3414944634654602,1,0.2728953413488971,0.5275833953039243,0.42544093536336447
117,0.47,0.47,0.57,0.48,0.5,0.0,0.48,0.22,0.779897999028648,0.2559075811053662,0.28637560696156006,1,0.28616503546185085,0.4832620771949278,0.46876008116032053
118,0.35,0.52,0.48,0.22,0.5,0.0,0.26,0.22,0.7990249613678468,0.41222107862289,0.27445465625735277,2,0.2944474457996948,0.433505471410752,0.49753745489434625
119,0.47,0.41,0.66,0.26,0.5,0.0,0.53,0.22,0.7628898274907648,0.3360686115970275,0.18106955876953945,2,0.2859083773022015,0.43811989960433123,0.5115737041427956
120,0.64,0.62,0.29,0.28,0.5,0.0,0.51,0.22,0.7967564802929995,0.21434574513090004,0.35323249140900237,1,0.2833504237544738,0.5072962301256729,0.44151339839079534
121,0.55,0.53,0.55,0.46,0.5,0.0,0.52,0.22,0.7737016364350164,0.16214604242417427,0.2937008696974307,1,0.27704254630725506,0.5106715811155286,0.44772171069042616
122,0.67,0.62,0.54,0.43,0.5,0.0,0.53,0.22,0.7916991572280191,0.10440387490844043,0.36643145591590415,1,0.2696021424655657,0.5360581307901425,0.4124912639095686
123,0.59,0.6,0.49,0.43,0.5,0.0,0.53,0.31,0.7787089029641023,0.09124811045177206,0.3062790466295953,1,0.2656191575770487,0.5282260604895993,0.42602302783846707
124,0.54,0.55,0.34,0.31,0.5,0.0,0.54,0.22,0.76726845946441,0.1925366660441432,0.2527789720982396,1,0.27865590768957743,0.4950751198473337,0.466131229228439
125,0.58,0.62,0.54,0.17,0.5,0.0,0.48,0.22,0.7620679468102275,0.2249600239220417,0.23278349085992428,1,0.28160535658574914,0.48184118543488985,0.4780862244104017
126,0.4,0.38,0.53,0.16,0.5,0.0,0.52,0.27,0.7647445470366052,0.3920368405235474,0.10336734087824541,2,0.2775865449914643,0.40296127475901666,0.5378124882539422
127,0.46,0.71,0.48,0.53,0.5,0.0,0.53,0.22,0.8222657045559476,0.255055621343462,0.4185339101338066,1,0.28703396365669237,0.5061386442436295,0.4298053120337123
128,0.53,0.51,0.55,0.05,0.5,0.0,0.45,0.25,0.773283619091699,0.36513167542453195,0.2046673988893038,2,0.2888636997975356,0.4344613089872335,0.5100818331817911
129,0.41,0.4,0.59,0.47,0.5,0.0,0.48,0.43,0.8120637632326391,0.3782586936140039,0.31438661074941904,2,0.2925401553831527,0.4514239906722992,0.4811981276512258
130,0.5,0.64,0.57,0.15,0.5,0.0,0.47,0.22,0.7661772350804713,0.28205167829379735,0.22566516742767556,2,0.2857488585104029,0.463700497708929,0.4905981572024674
131,0.4,0.62,0.52,0.31,0.5,0.0,0.49,0.31,0.7649145195524938,0.2483240806035476,0.20179451834150566,2,0.2798887394264087,0.46917817669210765,0.4915246870103503
132,0.6,0.5,0.57,0.25,0.5,0.0,0.41,0.26,0.7575492649913199,0.21301150152098383,0.20165741412616206,2,0.27784222980862683,0.4789476002550034,0.48441660217568117
133,0.62,0.51,0.52,0.42,0.5,0.0,0.54,0.27,0.7710820679769149,0.12227133544364842,0.2842609634635327,1,0.27091357360807045,0.5183292126140456,0.44081309200479374
134,0.35,0.58,0.54,0.16,0.5,0.0,0.51,0.22,0.768405853410524,0.3608870497733762,0.1811793279944571,2,0.2866290611739677,0.4308274722931553,0.5156433969774991
135,0.34,0.54,0.5,0.21,0.5,0.0,0.54,0.31,0.7661293769476683,0.34649897221971526,0.1439568917690235,2,0.2806674690272534,0.4270072487436674,0.5228753345111395
136,0.39,0.58,0.5,0.26,0.5,0.0,0.54,0.59,0.8340149212627367,0.4291155146878139,0.3408340916433978,2,0.2937657621689376,0.4403994381348018,0.48104631386185787
137,0.48,0.54,0.5,0.17,0.5,0.0,0.53,0.22,0.7488352437100049,0.2674054746255099,0.12703990659985928,2,0.27538141053814363,0.44567360343563595,0.5128341103641153
138,0.29,0.32,0.58,0.15,0.5,0.0,0.5,0.3,0.8038123053438673,0.5104745586766907,0.22261545724838747,2,0.2942373507923561,0.3945415681443351,0.5261485594893655
139,0.47,0.32,0.64,0.3,0.5,0.0,0.63,0.22,0.7852096676826021,0.3967496989555044,0.2544895386267893,2,0.29444975625504416,0.43422739579086156,0.5006105786162307
140,0.39,0.47,0.56,0.16,0.5,0.0,0.47,0.22,0.7594038597625261,0.36274394730085135,0.11508454644100097,2,0.27883417118719134,0.4145846389688647,0.5310926828216775
141,0.58,0.48,0.51,0.47,0.5,0.0,0.55,0.22,0.7783835101599268,0.1794200652780339,0.3065902843141482,1,0.27939551264531487,0.5085643880094532,0.44783354492108596
142,0.64,0.6,0.57,0.19,0.5,0.0,0.43,0.22,0.7708615670505021,0.2233577624959559,0.27160206401275294,1,0.28332093030011973,0.4898425872592169,0.46677147335693264
143,0.37,0.46,0.4,0.27,0.5,0.0,0.45,0.22,0.765341463371452,0.331576529179858,0.1662851528012322,2,0.2829025998221309,0.43653458398829426,0.5149959202220715
144,0.43,0.57,0.53,0.16,0.5,0.0,0.54,0.22,0.7559547311549519,0.30471923385307215,0.15174433298581683,2,0.28078244197592644,0.4408989182791418,0.5137776271248197
145,0.28,0.37,0.61,0.09,0.5,0.0,0.52,0.55,0.8661375307780067,0.6028315756579498,0.3579971683052385,2,0.2995383820482428,0.3897667636159924,0.49789187031510923
146,0.59,0.48,0.5,0.14,0.5,0.0,0.45,0.25,0.7583936239769483,0.27669356740589446,0.17641431881978506,2,0.281065227373741,0.45499517971094505,0.5029878795257122
147,0.39,0.55,0.48,0.31,0.5,0.0,0.54,0.29,0.7575624653379344,0.25905702918823786,0.1579711552796803,2,0.2770845732882982,0.456152970310492,0.5046747126548623
148,0.26,0.36,0.47,0.34,0.5,0.0,0.53,0.72,0.9329777894224255,0.6433567403588879,0.5000995610273673,2,0.2975512140325898,0.39750495810716113,0.45873127751230885
149,0.51,0.34,0.5,0.19,0.5,0.0,0.5,0.22,0.7613721531258913,0.34906585082602243,0.14803092115140135,2,0.28263889187869257,0.42686866283481606,0.5219184316195529
150,0.58,0.5,0.5,0.12,0.5,0.0,0.48,0.25,0.7586485059337794,0.2833424616128883,0.1760781302366677,2,0.28158481479959957,0.45293097573773916,0.5042156602191584
151,0.44,0.39,0.53,0.14,0.5,0.0,0.54,0.44,0.7880572455235866,0.4196284401891086,0.18663979602285097,2,0.28707710028472855,0.4149589613896966,0.5238305589727169
152,0.41,0.39,0.44,0.34,0.5,0.0,0.48,0.4,0.7812090344815245,0.3447316408385444,0.20025024716825582,2,0.2846756467894974,0.4404636157571758,0.508929366636959
153,0.45,0.43,0.51,0.24,0.5,0.0,0.54,0.33,0.7532999992625043,0.2993269735374133,0.07173856238779508,2,0.2669793495889732,0.4203738097983344,0.5278080890462827
