,mcg,gvh,alm,mit,vac,nuc,distance_from_0,distance_from_1,distance_from_2,distance_from_3,distance_from_4,distance_from_5,distance_from_6,distance_from_7,distance_from_8,closest,Probability_0,Probability_1,Probability_2,Probability_3,Probability_4,Probability_5,Probability_6,Probability_7,Probability_8
43,0.41,0.54,0.39,0.2,0.51,0.22,,2.19,0.616576576576576,1.84,0.6873913043478249,0.4007219251336901,0.20854700854700794,0.6045365853658532,0.3140151515151508,6,,0.11191674861732888,0.5397892050912699,0.15881742610692068,0.5028862365477638,0.669836299782089,0.8117628740123892,0.5463275441650004,0.7305079597731534
44,0.37,0.36,0.56,0.18,0.48,0.26,,1.83,0.5549549549549552,1.56,1.0383229813664594,0.16307486631016005,0.288376068376069,0.6932195121951227,0.4722979797979802,5,,0.16041356777517274,0.5740981208897218,0.21013607120076472,0.3540479293509657,0.8495275850380739,0.7494796836263886,0.4999638354903461,0.6235676746613815
45,0.53,0.31,0.58,0.39,0.47,0.37,,1.81,0.685585585585586,1.42,1.017701863354037,0.51927807486631,0.82940170940171,0.5558536585365859,0.6799242424242427,5,,0.16365413680270405,0.5037951280145945,0.24171401689703645,0.3614245895781448,0.5949499022584478,0.4363102485677777,0.5735824086232115,0.5066553738945961
46,0.74,0.75,0.58,0.47,0.4,0.35,,2.29,1.2535135135135134,1.9000000000000004,0.5815527950310551,1.1168181818181815,1.2810256410256415,0.7576097560975612,0.9466414141414143,4,,0.1012664618538834,0.28549992473437547,0.149568619222635,0.5590296338204037,0.327319610981974,0.2777522801804185,0.46878560085182597,0.3880421100693312
47,0.49,0.39,0.52,0.29,0.48,0.22,,1.87,0.545585585585586,1.48,0.7581987577639738,0.21152406417112316,0.4658974358974357,0.41975609756097554,0.3989646464646459,5,,0.1541236618151314,0.5795023357471107,0.22763768838381274,0.46850956665201604,0.8093498044861894,0.627571647069393,0.6572070946818839,0.6710144236662599
48,0.74,0.57,0.51,0.28,0.58,0.22,,2.42,0.9172072072072069,2.0300000000000002,0.37217391304347713,0.7069251336898399,0.7604273504273501,0.6371707317073164,0.4148737373737367,4,,0.08892161745938634,0.39963357780088005,0.13133552114849303,0.6892343652542837,0.4931582642238304,0.4674666122609694,0.5287863881955008,0.6604236622669288
49,0.42,0.24,0.34,0.16,0.5,0.22,,1.98,0.788558558558559,1.6099999999999999,1.0734161490683218,0.4931818181818184,0.4529914529914524,0.9327804878048778,0.6841666666666664,6,,0.13806923731089282,0.4544994576936707,0.19988761407514452,0.3418387483818105,0.6106802262029838,0.6357235671379564,0.3934581823485018,0.5045104798460976
50,0.48,0.39,0.51,0.21,0.52,0.28,,2.0500000000000003,0.42792792792792844,1.6600000000000001,0.8222981366459625,0.18804812834224713,0.34230769230769276,0.5162439024390248,0.27911616161616193,5,,0.12873490358780418,0.6518583938909163,0.1901389801015205,0.4394206445452223,0.8285748283401201,0.7101296696533068,0.596757824233993,0.7564520274211949
51,0.41,0.53,0.45,0.14,0.52,0.66,,2.6300000000000003,0.37441441441441403,2.2800000000000002,1.1422981366459624,0.7875668449197871,0.5929059829059835,0.9780000000000002,0.6743181818181825,2,,0.07207846223876607,0.6876918633481126,0.10228420671553744,0.31908487790681384,0.4549504145777667,0.5527187574291406,0.3760624721719651,0.5095036910867187
52,0.45,0.46,0.55,0.43,0.55,0.38,,1.9600000000000004,0.513603603603603,1.5700000000000003,0.9716770186335402,0.4937700534759371,0.6323076923076928,0.4103414634146348,0.629116161616162,7,,0.14085842092104495,0.5983355251066993,0.2080451823570204,0.3784478415519352,0.6103211081738157,0.5313641600581713,0.6634236765412828,0.5330627341672896
53,0.56,0.48,0.58,0.27,0.51,0.22,,2.02,0.633603603603603,1.6300000000000001,0.652173913043477,0.32783422459892986,0.4804273504273502,0.43951219512195117,0.24896464646464583,8,,0.13265546508012172,0.5306760052310235,0.19592957412690934,0.5209121273117446,0.7204824480726784,0.6185190109548738,0.6443506618288399,0.7796075347800444
54,0.64,0.59,0.56,0.23,0.46,0.22,,2.2199999999999998,0.8121621621621624,1.83,0.528198757763974,0.45997326203208455,0.6475213675213676,0.5941463414634144,0.3156818181818176,8,,0.10860910882495801,0.44389725003913344,0.16041356777517274,0.5896661452402827,0.6313005249744454,0.5233413413295498,0.5520336129887362,0.7292914605378245
55,0.64,0.56,0.56,0.22,0.45,0.22,,2.1900000000000004,0.8021621621621624,1.8,0.5781987577639738,0.43179144385026635,0.6175213675213675,0.5841463414634144,0.2856818181818177,8,,0.11191674861732882,0.44835849157022944,0.16529888822158653,0.5609077879844686,0.6493447874129991,0.5392794579783496,0.55758164303535,0.7515016920847836
56,0.66,0.62,0.49,0.1,0.49,0.22,,2.5,0.9357657657657664,2.1100000000000003,0.5081987577639738,0.6687433155080218,0.6464957264957264,0.7300487804878044,0.3508838383838382,8,,0.0820849986238988,0.3922853517918226,0.12123796643338162,0.6015781915425481,0.512352038249369,0.5238783770354801,0.4818854829079391,0.7040655344960142
57,0.53,0.44,0.51,0.33,0.55,0.22,,2.0,0.5972072072072071,1.61,0.6715527950310548,0.38692513368984016,0.5088034188034185,0.37541463414634124,0.34815656565656505,8,,0.1353352832366127,0.5503464955505056,0.1998876140751445,0.5109146158392224,0.6791419378743646,0.6012145505987776,0.6870043642592999,0.7059883340340104
58,0.38,0.49,0.53,0.19,0.5,0.22,,1.9700000000000002,0.5028828828828825,1.6800000000000002,0.8581987577639739,0.24072192513368998,0.17752136752136746,0.5268780487804877,0.3113383838383833,6,,0.1394568562150509,0.6047846208778185,0.18637397603940994,0.42392498661455646,0.7860601795792107,0.8373431071978643,0.5904454371111718,0.7324659792800442
59,0.45,0.58,0.48,0.67,0.52,0.22,,1.7200000000000002,0.997207207207207,1.33,0.8915527950310548,0.7869251336898402,0.7804273504273502,0.3741463414634141,0.70320707070707,7,,0.1790661479114932,0.36890828823296773,0.26447726129982396,0.41001858336475416,0.45524245506067734,0.4582101531534056,0.6878762396473441,0.49499527064724935
60,0.43,0.35,0.52,0.52,0.54,0.22,,1.6,0.7656756756756756,1.2100000000000002,1.051552795031055,0.47136363636363676,0.6888034188034186,0.33648780487804875,0.7281565656565651,7,,0.20189651799465538,0.4650196223533902,0.29819727942988733,0.34939478917499994,0.6241505732954202,0.5021766047821739,0.7142745941888207,0.48279817699998173
61,0.37,0.32,0.47,0.18,0.45,0.25,,1.8400000000000003,0.6285585585585591,1.5700000000000003,1.0083229813664591,0.3121657754010702,0.2748717948717946,0.7656585365853655,0.5241666666666664,6,,0.15881742610692065,0.533360054463405,0.2080451823570204,0.3648302940365571,0.731860193754308,0.7596695105090491,0.4650275924349935,0.5920485326286902
62,0.48,0.43,0.51,0.32,0.52,0.43,,2.13,0.29927927927927955,1.74,0.8416770186335402,0.44377005347593707,0.5623076923076927,0.5162439024390248,0.4991161616161619,2,,0.11883729385240965,0.741352336174582,0.17552040061699686,0.430987143567283,0.6416129405313172,0.5698924088876638,0.596757824233993,0.6070669717623371
63,0.41,0.46,0.59,0.19,0.58,0.27,,2.04,0.522972972972972,1.69,0.9722981366459624,0.2584759358288768,0.3123076923076926,0.6503414634146347,0.40148989898989923,5,,0.1300287108784259,0.592755679202685,0.18451952399298926,0.3782128537659129,0.7722276138430398,0.7317563377891633,0.5218675476585783,0.6693220804946742
64,0.54,0.48,0.44,0.08,0.52,0.27,,2.3900000000000006,0.6958558558558559,2.0,0.7222981366459624,0.5055882352941188,0.33290598290598344,0.6188780487804882,0.2743181818181824,8,,0.0916296838775048,0.4986474949275187,0.1353352832366127,0.48563491715343615,0.6031506765396362,0.716837585974373,0.5385483237145013,0.7600901899025554
65,0.6,0.47,0.45,0.22,0.51,0.29,,2.3,0.5658558558558558,1.9100000000000001,0.5522981366459625,0.41558823529411865,0.3323076923076927,0.5488780487804881,0.20724747474747562,8,,0.10025884372280375,0.5678739204971787,0.14808038659546244,0.5756254232725316,0.6599519594690695,0.7172665914847477,0.577597483184547,0.8128184730491304
66,0.34,0.46,0.57,0.09,0.55,0.22,,2.03,0.692972972972972,1.8,1.1021739130434771,0.3816310160427798,0.3608547008547005,0.7868780487804877,0.5505303030303025,6,,0.13133552114849312,0.500087111380998,0.16529888822158653,0.3321482368951536,0.6827469293971843,0.6970802762772531,0.45526389061504885,0.57664393325866
67,0.48,0.54,0.55,0.12,0.51,0.22,,2.18,0.6622522522522519,1.7900000000000003,0.7921739130434772,0.34874331550802173,0.4194017094017092,0.5186341463414632,0.25356060606060526,8,,0.11304153064044985,0.5156885648263357,0.16696016966704066,0.45285924779757636,0.7055742169873245,0.6574400423689379,0.5953331308440337,0.7760327112143597
68,0.47,0.39,0.59,0.15,0.57,0.22,,2.0100000000000002,0.6643243243243244,1.6199999999999999,1.022173913043477,0.26211229946523973,0.4977777777777773,0.7068780487804877,0.4705303030303024,5,,0.13398867466880493,0.5146211272389973,0.1978986990836147,0.35981188957955845,0.7694246128831529,0.6078800043396282,0.4931814850826694,0.6246709155523283
69,0.81,0.85,0.47,0.37,0.56,0.22,,2.7,1.3772072072072068,2.31,0.3864596273291929,1.1669251336898403,1.1404273504273503,0.9171707317073167,0.8577020202020199,4,,0.06720551273974976,0.2522821418611153,0.09926125155964566,0.6794581563613756,0.31132274685108735,0.31968237622051243,0.39964815490125516,0.4241356183888847
70,0.48,0.42,0.52,0.24,0.56,0.22,,2.02,0.4856756756756756,1.6300000000000001,0.8121739130434772,0.22692513368984005,0.40880341880341853,0.4968780487804878,0.34815656565656516,5,,0.13265546508012172,0.615281325657667,0.19592957412690934,0.4438920338858795,0.7969804470420115,0.664444836845689,0.608427177723373,0.7059883340340103
71,0.58,0.51,0.49,0.27,0.57,0.29,,2.2899999999999996,0.627207207207207,1.9,0.5822981366459624,0.5037700534759371,0.4939316239316244,0.45887804878048805,0.21643939393939474,8,,0.10126646185388345,0.5340812985110621,0.14956861922263506,0.5586131210117978,0.6042483116810943,0.6102225062800435,0.6319923124333839,0.8053813444341517
72,0.6,0.5,0.44,0.61,0.47,0.22,,1.8399999999999999,1.0671171171171174,1.45,0.7475776397515516,0.8190641711229947,0.7675213675213675,0.3479024390243899,0.6262878787878788,7,,0.1588174261069207,0.3439987975472193,0.23457028809379765,0.4735121817039046,0.4408440160864759,0.4641621310041474,0.7061677672701098,0.5345725203895346
73,0.45,0.55,0.54,0.66,0.47,0.22,,1.5899999999999999,0.9735135135135136,1.2000000000000002,0.9975776397515514,0.6690641711229948,0.8175213675213676,0.3211219512195119,0.7111868686868678,7,,0.20392561173421347,0.3777534618361465,0.301194211912202,0.3687716579048503,0.5121876735911257,0.44152467675010004,0.7253347901340849,0.49106102650005207
74,0.46,0.49,0.58,0.23,0.44,0.22,,1.9000000000000001,0.5721621621621623,1.5100000000000002,0.8481987577639738,0.21997326203208456,0.40752136752136736,0.5097560975609755,0.3689646464646459,5,,0.14956861922263504,0.5643040019422565,0.22090997795937814,0.4281855035611865,0.8025402559712205,0.6652972354932546,0.6006420590112744,0.6914498552151035
75,0.49,0.42,0.56,0.55,0.42,0.25,,1.57,0.8455855855855862,1.18,1.017701863354037,0.4768181818181817,0.7658974358974358,0.2793658536585366,0.6989646464646462,7,,0.20804518235702046,0.429305889249074,0.30727873860113125,0.3614245895781448,0.6207553836488485,0.46491651093224273,0.75626317094847,0.4970997113922069
76,0.63,0.53,0.54,0.4,0.5,0.22,,2.04,0.8435135135135136,1.65,0.5475776397515515,0.56692513368984,0.6875213675213676,0.30126829268292654,0.36345959595959576,7,,0.1300287108784259,0.43019636423813795,0.19204990862075413,0.5783490847555885,0.5672670300265815,0.5028208338212427,0.7398792419288569,0.6952668182372768
77,0.5,0.54,0.53,0.54,0.51,0.27,,1.8499999999999999,0.8036036036036031,1.4600000000000002,0.7816770186335402,0.6037700534759372,0.6739316239316246,0.10170731707317116,0.45214646464646463,7,,0.15723716631362764,0.447712674625333,0.23223627472975877,0.4576379001309329,0.546746482194109,0.5097006818284481,0.9032938916830897,0.6362609731617594
78,0.63,0.57,0.59,0.4,0.38,0.22,,1.9100000000000001,1.0535135135135134,1.52,0.6775776397515515,0.7099732620320844,0.8975213675213675,0.5041463414634142,0.5656818181818175,7,,0.14808038659546244,0.34871039552508704,0.21871188695221475,0.5078456888009708,0.49165734320348714,0.4075786464410928,0.6040209830731499,0.5679727605541464
79,0.43,0.57,0.51,0.49,0.48,0.22,,1.7999999999999998,0.7671171171171174,1.41,0.7875776397515516,0.5210427807486631,0.6075213675213674,0.2074146341463409,0.5411868686868676,7,,0.16529888822158656,0.4643498066646684,0.2441432831534371,0.4549455034910874,0.5939009165141117,0.5446993066360917,0.8126826141571506,0.5820570170048704
80,0.48,0.45,0.55,0.5,0.53,0.22,,1.73,0.743603603603603,1.34,0.9015527950310548,0.45692513368984,0.6388034188034185,0.2068780487804878,0.5781565656565651,7,,0.17728440996987782,0.47539768026874984,0.261845668580326,0.4059388302943443,0.6332277457130071,0.5279237498837452,0.8131188047712749,0.5609314543653694
