,mcg,gvh,alm,mit,vac,nuc,distance_from_0,distance_from_1,distance_from_2,distance_from_3,distance_from_4,distance_from_5,distance_from_6,distance_from_7,distance_from_8,closest,Probability_0,Probability_1,Probability_2,Probability_3,Probability_4,Probability_5,Probability_6,Probability_7,Probability_8
13,0.6,0.4,0.52,0.46,0.53,0.22,0.5373760932944606,0.81875,0.42692307692307707,1.7400000000000002,0.7616981132075462,0.5704444444444451,1.4000000000000001,0.35604651162790674,0.7598895027624304,7,0.5842793372545322,0.44098253830477635,0.652513743662333,0.17552040061699684,0.46687295037072984,0.5652741499062053,0.24659696394160643,0.7004400408710467,0.4677181057133223
14,0.66,0.55,0.45,0.19,0.46,0.22,0.2799416909620989,0.8604807692307699,0.6869230769230769,2.22,0.45716981132075346,0.5947777777777776,1.44,0.5126046511627902,0.4979005524861879,0,0.7558278117633872,0.42295868790574714,0.5031217568094637,0.10860910882495796,0.6330728280015795,0.5516851489467492,0.23692775868212176,0.598933532480663,0.607805376630638
15,0.46,0.44,0.52,0.11,0.5,0.22,0.3180174927113707,0.5335576923076926,0.6735897435897439,1.96,0.8771698113207536,0.28105555555555595,1.86,0.38358139534883595,0.38165745856353606,5,0.7275900607803459,0.5865146149297972,0.5098749682626637,0.140858420921045,0.41595848834976223,0.7549863906267156,0.1556726303679973,0.6814166116486267,0.682728876086021
16,0.47,0.39,0.5,0.11,0.49,0.4,0.4644023323615168,0.41413461538461643,0.7998290598290603,2.1100000000000003,1.0392452830188676,0.37672222222222324,1.71,0.5834418604651159,0.5347513812154704,5,0.628510633423966,0.6609119763574561,0.44940577905234796,0.12123796643338162,0.35372154089813485,0.6861066326040303,0.1808657926171221,0.5579745871024314,0.5858149166338361
17,0.58,0.47,0.54,0.11,0.51,0.26,0.18309037900874675,0.6591346153846152,0.6469230769230772,2.14,0.7315094339622642,0.39261111111111197,1.6800000000000002,0.37195348837209374,0.45834254143646436,0,0.8326928943777343,0.5172988032733838,0.5236545452178922,0.11765484302177918,0.48118212900624896,0.6752913098162073,0.18637397603940994,0.6893863062579088,0.6323308395918584
18,0.5,0.34,0.55,0.21,0.49,0.22,0.3930029154518956,0.5972115384615393,0.6571794871794873,1.7600000000000002,0.8771698113207538,0.20455555555555624,1.86,0.366186046511627,0.48629834254143645,5,0.6750267795751603,0.5503441118650247,0.5183111780929387,0.17204486382305048,0.4159584883497621,0.81500946235629,0.1556726303679973,0.6933737894342547,0.6148983296149058
19,0.61,0.6,0.55,0.21,0.5,0.25,0.2142565597667639,0.7435576923076925,0.5955555555555561,2.17,0.4792452830188676,0.440444444444445,1.4500000000000002,0.37506976744186116,0.5325414364640884,0,0.8071412784780623,0.47541950689336426,0.5512562273220447,0.1141776169108365,0.6192505744127274,0.6437502462728837,0.23457028809379762,0.6872413300488224,0.5871109668062937
20,0.45,0.4,0.5,0.16,0.5,0.22,0.31370262390670567,0.5041346153846165,0.6713675213675213,1.88,0.8571698113207535,0.20105555555555601,1.84,0.40358139534883597,0.341657458563536,5,0.7307362993581251,0.6040280659123197,0.5110092836313052,0.1525901057568839,0.4243614072099311,0.8178669932365155,0.15881742610692068,0.6679236587071684,0.7105915700825907
21,0.43,0.44,0.48,0.22,0.51,0.22,0.3400291545189499,0.4160576923076925,0.6213675213675214,1.87,0.7494339622641502,0.22044444444444514,1.73,0.348372093023255,0.24988950276243035,5,0.7117495717437412,0.6596422131050652,0.5372092898614088,0.1541236618151314,0.4726340057221184,0.802162202190536,0.17728440996987782,0.7058361906235855,0.7788868431611649
22,0.73,0.63,0.42,0.3,0.49,0.22,0.5399416909620989,1.036442307692308,0.7269230769230768,2.3200000000000003,0.1487421383647788,0.830444444444445,1.12,0.5526046511627902,0.6825414364640884,4,0.5827822328545991,0.3547144044857643,0.4833940705502962,0.0982735856043615,0.8617913091662396,0.4358555296989424,0.32627979462303947,0.5754490127616159,0.5053310921768043
23,0.43,0.53,0.52,0.13,0.55,0.22,0.26935860058309014,0.6091346153846153,0.6435897435897439,2.0500000000000003,0.82943396226415,0.371055555555556,1.79,0.4162790697674414,0.38149171270718196,0,0.76386928255755,0.5438212800712153,0.5254029727956673,0.12873490358780418,0.4362961765402823,0.6900056068491206,0.1669601696670407,0.6594961993502583,0.6828420449466214
24,0.46,0.53,0.52,0.15,0.58,0.22,0.24935860058309003,0.6491346153846153,0.6235897435897438,2.09,0.80943396226415,0.41105555555555595,1.7700000000000002,0.3962790697674413,0.4214917127071819,0,0.7793004656704893,0.5224977426787215,0.5360168169001809,0.12368713581745483,0.445109943954946,0.662950100016525,0.1703329888254094,0.672818906319686,0.6560674253938898
25,0.51,0.51,0.52,0.51,0.54,0.22,0.49434402332361493,0.8350961538461534,0.19358974358974393,1.7200000000000002,0.8016981132075462,0.6504444444444453,1.34,0.24395348837209319,0.6761325966850824,2,0.6099709027736071,0.43383276473849575,0.8239958845282047,0.1790661479114932,0.44856660014208394,0.5218138079682275,0.261845668580326,0.7835240763956618,0.5085800781767538
26,0.59,0.45,0.53,0.19,0.59,0.27,0.2480758017492715,0.6291346153846151,0.6717948717948725,2.15,0.741509433962264,0.40261111111111203,1.65,0.40195348837209366,0.4883425414364643,0,0.7803007928711528,0.5330528972417867,0.5107909502513194,0.11648415777349697,0.4763942868257076,0.668572049015794,0.19204990862075413,0.6690118617974916,0.6136426390068972
27,0.57,0.47,0.6,0.18,0.51,0.22,0.21737609329446045,0.6791346153846152,0.6669230769230771,1.96,0.7394339622641501,0.3658888888888886,1.7200000000000002,0.3620930232558138,0.47524861878452995,0,0.8046272974610287,0.507055600671743,0.5132854904936303,0.140858420921045,0.47738405644928533,0.6935798613575971,0.1790661479114932,0.6962176004014344,0.6217304633763336
28,0.63,0.67,0.57,0.24,0.49,0.22,0.3942565597667639,0.8795192307692306,0.6991452991452993,2.1700000000000004,0.40716981132075347,0.5852777777777778,1.3900000000000001,0.48520930232558124,0.7125414364640884,0,0.6741810663131355,0.4149823744869146,0.4970099171078252,0.11417761691083644,0.6655311659790906,0.5569511316751845,0.24907530463166816,0.6155683433942739,0.4903963013661692
29,0.8,0.88,0.36,0.39,0.56,0.33,1.0719825072886293,1.4320192307692305,1.108205128205129,2.79,0.5128301886792466,1.4120000000000013,0.8399999999999999,1.0238139534883732,1.1570718232044201,4,0.3423291741568501,0.23882618984268741,0.33015100832468136,0.06142121391500013,0.598798465731107,0.24365548454833452,0.43171052342907973,0.35922226716255956,0.31440546910557404
30,0.53,0.54,0.43,0.1,0.57,0.32,0.30396501457725883,0.7460576923076925,0.7182051282051288,2.4000000000000004,0.731509433962264,0.652611111111112,1.5399999999999998,0.5572558139534891,0.47458563535911624,0,0.7378866812764968,0.4742324425747917,0.48762669837654293,0.09071795328941247,0.48118212900624907,0.520684435313154,0.214381101426978,0.5727787205214064,0.6221427970387156
31,0.51,0.51,0.43,0.87,0.52,0.22,0.9000291545189498,1.2520192307692306,0.46598290598290526,1.5766666666666667,1.051698113207546,1.0804444444444452,1.12,0.6739534883720931,0.9261325966850824,2,0.40655780657053736,0.2859268612478911,0.6275180107592624,0.20666282744417902,0.34934401945033283,0.33944462783553825,0.32627979462303947,0.5096895376300647,0.3960825631385721
32,0.38,0.61,0.61,0.12,0.53,0.47,0.6382798833819239,0.5477884615384607,1.0170940170940181,2.23,1.0815094339622642,0.6317222222222221,1.59,0.8087441860465122,0.6758563535911599,1,0.5282002090284206,0.5782271690197812,0.3616443469457794,0.10752843013579495,0.3390833152961971,0.5316753489653857,0.20392561173421342,0.44541707612257514,0.5087205893177793
33,0.33,0.55,0.51,0.43,0.51,0.22,0.5425655976676378,0.7606730769230761,0.4122222222222228,1.7333333333333334,0.8216981132075463,0.5547222222222223,1.54,0.3628372093023253,0.5274033149171261,7,0.5812550710871385,0.46735175744048385,0.6621771092321403,0.17669444575659674,0.4396843863489925,0.5742317478633354,0.21438110142697794,0.6956996777172,0.5901353775565458
34,0.78,0.74,0.42,0.26,0.43,0.22,0.7199416909620989,1.2164423076923079,0.9869230769230767,2.46,0.2062264150943398,1.0041666666666667,1.0699999999999998,0.8126046511627902,0.8625414364640883,4,0.4867806388431941,0.29628237562544785,0.3727217646658469,0.08543495096732123,0.813648833048689,0.3663497991338295,0.34300851741870675,0.4437008738389406,0.42208800819520836
35,0.74,0.67,0.47,0.34,0.42,0.22,0.6499416909620991,1.146442307692308,0.7569230769230769,2.2100000000000004,0.2494339622641497,0.9341666666666668,1.1500000000000001,0.5826046511627903,0.8925414364640883,4,0.5220762176354796,0.3177652718197276,0.4691076167093673,0.10970064851551135,0.779241738490263,0.39291315677187094,0.31663676937905316,0.5584419242194086,0.40961342231742603
36,0.72,0.61,0.45,0.3,0.54,0.25,0.4612827988338182,0.9620192307692306,0.6833333333333333,2.34,0.1937735849056603,0.790444444444445,1.1400000000000001,0.49725581395348906,0.6761325966850823,4,0.6304743547722454,0.38212051693652677,0.5049310804718897,0.09632763823049303,0.8238444139641838,0.45364313130198974,0.31981902181630384,0.60819737853312,0.5085800781767538
37,0.4,0.45,0.57,0.18,0.56,0.26,0.36504373177842586,0.5077884615384607,0.7235897435897438,1.8900000000000001,0.941509433962264,0.17172222222222208,1.8699999999999999,0.44083720930232584,0.30834254143646433,5,0.6941662930876635,0.6018250674465515,0.4850080726278134,0.15107180883637084,0.39003865321485964,0.8422130887589303,0.15412366181513143,0.6434974534462147,0.7346636221709463
38,0.59,0.53,0.43,0.44,0.5,0.22,0.4317201166180761,0.9164423076923078,0.34470085470085443,1.94,0.5194339622641497,0.7304444444444451,1.22,0.3291627906976742,0.5825414364640884,7,0.6493911050312565,0.39993937426755244,0.7084322459490388,0.14370394977770293,0.5948571642948673,0.48169485590572786,0.2952301669240142,0.7195258750933472,0.5584772270732086
39,0.57,0.53,0.53,0.34,0.53,0.22,0.2673760932944605,0.7450961538461534,0.39692307692307705,1.9500000000000002,0.5516981132075462,0.5404444444444452,1.4300000000000002,0.1600000000000002,0.5861325966850823,7,0.7653851611014192,0.4746886546055947,0.6723857456238339,0.14227407158651353,0.5759709156596429,0.582489310697569,0.2393089222437545,0.8521437889662111,0.5564752427457894
40,0.86,0.68,0.39,0.24,0.54,0.22,0.7012827988338183,1.2020192307692306,1.0433333333333337,2.64,0.2794339622641515,1.0304444444444452,0.9600000000000001,0.8473953488372092,0.7961325966850824,4,0.49594869315180673,0.30058664490742576,0.35227846114270406,0.07136126955638605,0.756211664672449,0.35684832606361777,0.382892885975112,0.4285296498436452,0.4510700650421725
41,0.86,0.74,0.51,0.4,0.55,0.22,0.8155976676384833,1.3120192307692307,0.8355555555555559,2.43,0.39144654088050346,1.1404444444444453,0.8799999999999999,0.7339534883720932,1.1461325966850822,4,0.4423748552009656,0.2692757771223283,0.43363350699795783,0.08803683258237255,0.6760781920735015,0.31967691161121453,0.41478291168158143,0.4800075296789493,0.3178637024638645
42,0.79,0.57,0.41,0.28,0.59,0.22,0.5912827988338183,1.0920192307692305,0.8533333333333333,2.4499999999999997,0.3094339622641516,0.9204444444444451,1.17,0.6573953488372091,0.7261325966850823,4,0.5536166502380977,0.33553827998296715,0.42599258740013074,0.08629358649937054,0.7338622323986603,0.3983419608647734,0.31036694126548503,0.5181993066576309,0.4837763350766016
43,0.41,0.54,0.39,0.2,0.51,0.22,0.3382507288629727,0.624711538461538,0.6700000000000003,2.06,0.6687421383647791,0.38105555555555604,1.58,0.4662790697674414,0.13613259668508232,8,0.7130164916702941,0.5354158531258492,0.5117085777865423,0.12745396989482075,0.5123526413614637,0.6831399363469656,0.20597509820488344,0.6273321901683543,0.8727269041218213
44,0.37,0.36,0.56,0.18,0.48,0.26,0.4537026239067067,0.5558653846153847,0.7771794871794875,1.7133333333333334,1.0292452830188679,0.10955555555555499,1.9800000000000002,0.5160465116279069,0.3560220994475143,5,0.6352716197518326,0.5735756827901244,0.45970077642957347,0.1802639103361649,0.35727650148543044,0.8962323722916596,0.1380692373108928,0.5968756303715015,0.7004571403483955
45,0.53,0.31,0.58,0.39,0.47,0.37,0.6937026239067066,0.6931730769230773,0.6253846153846159,1.6800000000000002,1.0315094339622637,0.5546666666666668,1.58,0.45372093023255866,0.849392265193371,7,0.4997223554416689,0.49998705198608795,0.5350555983240575,0.18637397603940994,0.35646848863425035,0.5742636505132821,0.20597509820488344,0.6352599903690027,0.4276747658267934
46,0.74,0.75,0.58,0.47,0.4,0.35,0.9649562682215748,1.2695192307692305,0.8040170940170948,2.16,0.6005660377358484,1.1605555555555553,0.9699999999999999,0.861627906976745,1.2856353591160226,4,0.38099986117652646,0.2809666694419374,0.4475275879947874,0.11532512103806251,0.5485010759008108,0.31331207026176566,0.3790830381033989,0.4224737742144376,0.27647486698920637
47,0.49,0.39,0.52,0.29,0.48,0.22,0.4130029154518956,0.5531730769230773,0.5171794871794874,1.7400000000000002,0.7371698113207537,0.2582777777777779,1.7200000000000002,0.243581395348836,0.48629834254143645,7,0.6616603537861037,0.5751220056674634,0.5961997678151294,0.17552040061699684,0.4784661505609906,0.7723806521243867,0.1790661479114932,0.7838156744854857,0.6148983296149058
48,0.74,0.57,0.51,0.28,0.58,0.22,0.4355976676384832,0.9320192307692304,0.6955555555555558,2.29,0.34943396226415,0.7604444444444451,1.31,0.49739534883720904,0.7661325966850823,4,0.6468779335135686,0.3937578191939057,0.4987972614063231,0.1012664618538834,0.7050870826813818,0.46745862144700584,0.2698200563846868,0.6081125197031487,0.4648071936534145
49,0.42,0.24,0.34,0.16,0.5,0.22,0.6637026239067058,0.7941346153846165,1.0213675213675213,1.85,1.0564779874213825,0.4851666666666672,1.9100000000000001,0.753581395348836,0.3995027624309395,8,0.514941166882799,0.45197219551713314,0.3601021559106727,0.1572371663136276,0.34767818339504597,0.615594589115699,0.14808038659546244,0.4706778471322884,0.670653437226266
50,0.48,0.39,0.51,0.21,0.52,0.28,0.29504373177842597,0.4297115384615391,0.5884615384615395,1.9200000000000004,0.8115094339622642,0.1961111111111124,1.7,0.3482325581395349,0.3629834254143648,5,0.7444990284874313,0.6506967686446159,0.5551807522869554,0.14660696213035007,0.4441870888747914,0.8219209050594052,0.18268352405273466,0.7059346862659988,0.6955979626515489
51,0.41,0.53,0.45,0.14,0.52,0.66,0.6557434402332362,0.36682692307692283,1.0262393162393169,2.5,1.131509433962264,0.7526111111111121,1.4500000000000002,0.8561395348837213,0.6145856353591163,1,0.519056031972011,0.6929295647834045,0.3583520785445694,0.0820849986238988,0.3225460268669958,0.4711347600602659,0.23457028809379762,0.42479884206928586,0.5408649641996551
52,0.45,0.46,0.55,0.43,0.55,0.38,0.645043731778426,0.5250961538461534,0.4984615384615394,1.8300000000000003,0.9837735849056602,0.5320000000000012,1.4100000000000001,0.3773953488372098,0.6529834254143648,7,0.524639598182246,0.5914984867778619,0.6074645019604993,0.1604135677751727,0.37389749940008743,0.5874289361645227,0.24414328315343706,0.6856449513713007,0.5204906131340296
53,0.56,0.48,0.58,0.27,0.51,0.22,0.26737609329446055,0.6450961538461533,0.5369230769230771,1.8900000000000001,0.62943396226415,0.38527777777777783,1.6099999999999999,0.23209302325581382,0.4898895027624305,7,0.7653851611014191,0.5246120962105592,0.5845440853228465,0.15107180883637084,0.5328933534010372,0.6802616483884982,0.19988761407514452,0.7928723643073131,0.6126940914487471
54,0.64,0.59,0.56,0.23,0.46,0.22,0.33425655976676394,0.8235576923076926,0.6591452991452994,2.09,0.5071698113207536,0.5189999999999995,1.4900000000000002,0.44520930232558126,0.6525414364640884,0,0.7158700952002078,0.4388675182043384,0.5172932766062902,0.12368713581745483,0.602197501846982,0.5951153658775504,0.22537265553943867,0.6406901640565201,0.5207207150812706
55,0.64,0.56,0.56,0.22,0.45,0.22,0.304256559766764,0.8135576923076926,0.6491452991452994,2.06,0.5571698113207535,0.48899999999999955,1.54,0.43520930232558136,0.6225414364640885,0,0.7376715853207898,0.4432782100901062,0.5224921604677002,0.12745396989482075,0.5728279831176724,0.6132393269939278,0.21438110142697794,0.6471292072544711,0.5365790217790126
56,0.66,0.62,0.49,0.1,0.49,0.22,0.3349562682215741,0.9504807692307699,0.7769230769230768,2.37,0.4871698113207535,0.691055555555556,1.4700000000000002,0.6026046511627903,0.667900552486188,0,0.7153693700432926,0.386555134958463,0.45981866353661577,0.09348072627805847,0.6143626983450557,0.5010469069889366,0.2299254851867238,0.5473840332387359,0.5127840116013832
57,0.53,0.44,0.51,0.33,0.55,0.22,0.36434402332361493,0.6120192307692307,0.4569230769230771,1.87,0.6716981132075464,0.4404444444444452,1.57,0.18948837209302283,0.5298895027624305,7,0.694652177080727,0.5422548252363052,0.6332290481161271,0.1541236618151314,0.5108403760532315,0.6437502462728836,0.20804518235702046,0.8273823375663778,0.588670012494984
58,0.38,0.49,0.53,0.19,0.5,0.22,0.3130029154518956,0.512211538461538,0.6335897435897438,1.8399999999999999,0.8371698113207537,0.20533333333333326,1.82,0.326186046511627,0.20917127071823166,5,0.731247780648046,0.5991690271444259,0.5306833604587824,0.1588174261069207,0.43293407629121144,0.8143758125591001,0.16202575093388075,0.7216709105857766,0.8112562792985492
59,0.45,0.58,0.48,0.67,0.52,0.22,0.7282507288629727,1.0120192307692306,0.3046153846153842,1.5899999999999999,0.8916981132075463,0.8404444444444452,1.1099999999999999,0.5528372093023254,0.7861325966850823,2,0.48275271731593605,0.3634842794154477,0.7374069379097289,0.20392561173421347,0.4099590045409398,0.4315186947170934,0.3295589610751891,0.575315202969692,0.455603394562513
60,0.43,0.35,0.52,0.52,0.54,0.22,0.7443440233236149,0.76875,0.423589743589744,1.4700000000000002,1.0516981132075465,0.5145555555555564,1.57,0.464930232558139,0.7098895027624306,2,0.47504581673085694,0.4635921965263442,0.6546924185821156,0.2299254851867238,0.34934401945033267,0.5977662094592152,0.20804518235702046,0.6281789300978311,0.49169852578816137
61,0.37,0.32,0.47,0.18,0.45,0.25,0.5186880466472304,0.6327884615384619,0.8449572649572648,1.7233333333333334,0.9992452830188675,0.26316666666666616,1.97,0.6034418604651159,0.3429281767955797,5,0.5953010430710259,0.5311087579193462,0.42957571575505193,0.17847025445929499,0.3681571908307123,0.7686137843379864,0.13945685621505094,0.5469259500166879,0.709689181880946
62,0.48,0.43,0.51,0.32,0.52,0.43,0.515043731778426,0.3056730769230772,0.5884615384615394,2.0,0.8537735849056604,0.48200000000000115,1.4000000000000001,0.3482325581395348,0.5829834254143649,1,0.5974744654259664,0.7366274005918478,0.5551807522869555,0.1353352832366127,0.4258050847709203,0.6175470617646793,0.24659696394160643,0.7059346862659989,0.55823044085227
63,0.41,0.46,0.59,0.19,0.58,0.27,0.4050437317784259,0.5277884615384606,0.7384615384615394,1.9100000000000001,0.961509433962264,0.2274444444444447,1.87,0.46083720930232575,0.34834254143646426,5,0.6669476434141435,0.5899081326738583,0.4778485018510467,0.14808038659546244,0.3823153704195591,0.7965666739723545,0.1541236618151314,0.6307553501442552,0.7058570495112378
64,0.54,0.48,0.44,0.08,0.52,0.27,0.25574344023323614,0.7060576923076924,0.67957264957265,2.26,0.7115094339622641,0.5126111111111121,1.62,0.44934883720930274,0.35834254143646443,0,0.774340607955523,0.49358623570341625,0.5068335416216927,0.10435048475476504,0.4909026528091025,0.5989296634134919,0.19789869908361465,0.6380434865590633,0.6988336545192791
65,0.6,0.47,0.45,0.22,0.51,0.29,0.2437609329446065,0.5760576923076925,0.6095726495726499,2.17,0.5415094339622641,0.4520000000000011,1.43,0.37934883720930257,0.3529834254143648,0,0.783674962735664,0.5621100148374072,0.543583119923315,0.1141776169108365,0.5818692959006663,0.6363541697250863,0.23930892224375455,0.6843068593305601,0.702588838399604
66,0.34,0.46,0.57,0.09,0.55,0.22,0.51935860058309,0.6977884615384606,0.8935897435897439,1.9533333333333336,1.07943396226415,0.35016666666666596,2.04,0.580976744186046,0.44651933701657365,5,0.5949019954200123,0.49768473656100587,0.40918424664130976,0.14180061421523033,0.33978780394063174,0.7045706514905516,0.1300287108784259,0.5593517560838445,0.6398513872487449
67,0.48,0.54,0.55,0.12,0.51,0.22,0.21758017492711296,0.6691346153846154,0.6022222222222229,2.0500000000000003,0.76943396226415,0.371055555555556,1.75,0.35888372093023246,0.4414917127071819,0,0.8044631045634333,0.5121515941794571,0.54759340876773,0.12873490358780418,0.4632752253684779,0.6900056068491206,0.17377394345044514,0.6984555623929789,0.6430764199708695
68,0.47,0.39,0.59,0.15,0.57,0.22,0.43935860058309006,0.6627884615384618,0.8135897435897438,1.8800000000000001,0.9994339622641499,0.2799999999999998,1.9599999999999997,0.5009767441860459,0.5352486187845298,5,0.6444496381725268,0.5154121219513255,0.4432640026828515,0.15259010575688386,0.36808773376256076,0.7557837414557256,0.14085842092104503,0.6059385236469066,0.5855236998567317
69,0.81,0.85,0.47,0.37,0.56,0.22,0.8912827988338183,1.3920192307692307,0.9733333333333335,2.5700000000000003,0.39144654088050346,1.2204444444444453,1.0399999999999998,0.8139534883720932,1.1461325966850822,4,0.4101293017691604,0.24857287154758573,0.3778215316551957,0.07653554542391149,0.6760781920735015,0.2950989826707079,0.3534546819587802,0.44310279703530625,0.3178637024638645
70,0.48,0.42,0.52,0.24,0.56,0.22,0.36434402332361504,0.48875,0.603589743589744,1.8900000000000001,0.7894339622641502,0.2804444444444451,1.7500000000000002,0.308372093023255,0.42988950276243043,5,0.694652177080727,0.613392655991002,0.5468450748784407,0.15107180883637084,0.45410176128207,0.755447912204884,0.17377394345044508,0.7346419120159401,0.6505809781526845
71,0.58,0.51,0.49,0.27,0.57,0.29,0.25376093294460644,0.6420192307692305,0.5195726495726498,2.16,0.5715094339622641,0.542000000000001,1.44,0.3172558139534889,0.4992265193370166,0,0.7758772665698296,0.5262287731956994,0.5947746708763366,0.11532512103806251,0.5646724593158169,0.5815839205891365,0.23692775868212176,0.7281444617850193,0.606999980931473
72,0.6,0.5,0.44,0.61,0.47,0.22,0.6617201166180762,1.086442307692308,0.2829059829059818,1.71,0.7494339622641497,0.8741666666666668,1.11,0.49916279069767416,0.7725414364640883,2,0.5159630541141051,0.33741477884110704,0.7535906349308227,0.1808657926171221,0.4726340057221186,0.41720954947887895,0.32955896107518906,0.6070386654469813,0.461837844027551
73,0.45,0.55,0.54,0.66,0.47,0.22,0.7212244897959184,0.9895192307692308,0.2604273504273502,1.46,0.9994339622641497,0.7241666666666668,1.2600000000000002,0.4906511627906975,0.8225414364640886,2,0.4861565975526555,0.37175537661178515,0.7707221469767895,0.23223627472975883,0.3680877337625608,0.48472834097780143,0.2836540264997703,0.612227604524509,0.4393137465869778
