,mcg,gvh,alm,mit,vac,nuc,distance_from_0,distance_from_1,distance_from_2,distance_from_3,distance_from_4,closest,Probability_0,Probability_1,Probability_2,Probability_3,Probability_4
19,0.61,0.6,0.55,0.21,0.5,0.25,0.25312401883830293,0.5532957110609484,0.5258515283842788,2.17,0.4694186046511626,0,0.7763715911501067,0.5750514804006187,0.5910518525908935,0.1141776169108365,0.6253657473467732
20,0.45,0.4,0.5,0.16,0.5,0.22,0.27734693877550987,0.23607223476298114,0.5840611353711784,1.88,0.8590697674418593,1,0.7577915442284241,0.7897236263734474,0.5576291544123562,0.1525901057568839,0.4235559046088511
21,0.43,0.44,0.48,0.22,0.51,0.22,0.26364207221350083,0.24674943566591548,0.5340611353711786,1.87,0.7499999999999988,1,0.7682484679251436,0.7813364440521028,0.5862194125303127,0.1541236618151314,0.4723665527410153
22,0.73,0.63,0.42,0.3,0.49,0.22,0.5733594976452103,0.8635665914221221,0.6954148471615718,2.3200000000000003,0.14790697674418513,4,0.5636287450726816,0.4216555243002613,0.4988674513059374,0.0982735856043615,0.862511344823838
23,0.43,0.53,0.52,0.13,0.55,0.22,0.26910518053375154,0.4326185101580141,0.5753711790393008,2.0500000000000003,0.829999999999999,0,0.7640628868793963,0.6488079582444782,0.5624960433125628,0.12873490358780418,0.43604928632153606
24,0.46,0.53,0.52,0.15,0.58,0.22,0.2491051805337514,0.47261851015801404,0.5553711790393007,2.09,0.8099999999999988,0,0.7794979810590718,0.6233678343192762,0.5738592171472248,0.12368713581745483,0.44485806622294166
25,0.51,0.51,0.52,0.51,0.54,0.22,0.42340659340659337,0.7032957110609486,0.10266375545851494,1.7200000000000002,0.7946511627906967,2,0.6548123365996545,0.4949513960358502,0.9024303597552069,0.1790661479114932,0.4517387907394244
26,0.59,0.45,0.53,0.19,0.59,0.27,0.26477237048665786,0.452618510158014,0.5559825327510917,2.15,0.730348837209302,0,0.7673806085708532,0.6359606999021024,0.5735084934038311,0.11648415777349697,0.4817409116206784
27,0.57,0.47,0.6,0.18,0.51,0.22,0.26544740973312453,0.502618510158014,0.5545414847161566,1.96,0.7399999999999989,0,0.7668627713429804,0.6049445305729482,0.5743355424568535,0.140858420921045,0.47711391552103494
28,0.63,0.67,0.57,0.24,0.49,0.22,0.43312401883830287,0.720112866817155,0.6372052401746722,2.1700000000000004,0.40906976744185924,4,0.6484800630736552,0.4866973208823304,0.5287681409025304,0.11417761691083644,0.6642678864343728
29,0.8,0.88,0.36,0.39,0.56,0.33,1.1028885400313975,1.3266591422121912,1.0655021834061136,2.79,0.5109302325581409,4,0.33191095959355776,0.26536231982206177,0.3445547816197995,0.06142121391500013,0.5999372380074952
30,0.53,0.54,0.43,0.1,0.57,0.32,0.3267974882260605,0.5759819413092566,0.6755021834061137,2.4000000000000004,0.7203488372093019,0,0.7212297857617539,0.5621525968450565,0.508900794892872,0.09071795328941247,0.4865824882737457
31,0.51,0.51,0.43,0.87,0.52,0.22,0.8236420722135007,1.1067494356659155,0.532663755458515,1.5766666666666667,1.0446511627906965,2,0.4388304881668076,0.330631956655833,0.5870391563751965,0.20666282744417902,0.3518145239715933
32,0.38,0.61,0.61,0.12,0.53,0.47,0.6384301412872848,0.6125282167042896,0.9386026200873363,2.23,1.070348837209302,1,0.5281208487338058,0.5419788953852057,0.3911740724104353,0.10752843013579495,0.3428888841522041
33,0.33,0.55,0.51,0.43,0.51,0.22,0.5051962323390885,0.536523702031603,0.3653711790393007,1.7333333333333334,0.8146511627906965,2,0.6033871597351956,0.5847775841771703,0.6939390274471867,0.17669444575659674,0.44279376336398185
34,0.78,0.74,0.42,0.26,0.43,0.22,0.7533594976452105,1.043566591422122,0.9554148471615718,2.46,0.22500000000000026,4,0.47078230105432856,0.3521962989250101,0.3846525394352264,0.08543495096732123,0.7985162187593768
35,0.74,0.67,0.47,0.34,0.42,0.22,0.6833594976452104,0.9735665914221222,0.7254148471615717,2.2100000000000004,0.2437209302325571,4,0.5049178694704529,0.3777334120045288,0.4841236899525749,0.10970064851551135,0.783706312486572
36,0.72,0.61,0.45,0.3,0.54,0.25,0.5035635792778641,0.8167494356659154,0.6440611353711783,2.34,0.1803488372093021,4,0.6043730862476066,0.4418656352945018,0.5251553605181317,0.09632763823049303,0.8349788888967308
37,0.4,0.45,0.57,0.18,0.56,0.26,0.32731554160125625,0.2926185101580141,0.6058515283842789,1.8900000000000001,0.930348837209302,1,0.7208562470018101,0.7463067948586773,0.545609626688758,0.15107180883637084,0.39441609935967153
38,0.59,0.53,0.43,0.44,0.5,0.22,0.45335949764521033,0.7567494356659155,0.3040611353711783,1.94,0.5137209302325572,2,0.635489635529083,0.4691890802181851,0.7378157584315046,0.14370394977770293,0.5982653285345991
39,0.57,0.53,0.53,0.34,0.53,0.22,0.3033281004709568,0.6132957110609485,0.3258515283842788,1.9500000000000002,0.5446511627906967,0,0.7383568014098341,0.5415630892264204,0.7219123629701956,0.14227407158651353,0.5800440890132058
40,0.86,0.68,0.39,0.24,0.54,0.22,0.7435635792778642,1.0567494356659155,1.0040611353711784,2.64,0.2932558139534886,4,0.47541670812114634,0.34758381957052764,0.3663884625427979,0.07136126955638605,0.7458313222320733
41,0.86,0.74,0.51,0.4,0.55,0.22,0.8633281004709568,1.1732957110609483,0.7940611353711784,2.43,0.4017441860465118,4,0.42175609731971664,0.30934574521209585,0.45200540766033276,0.08803683258237255,0.6691519021908864
42,0.79,0.57,0.41,0.28,0.59,0.22,0.6335635792778641,0.9467494356659155,0.8140611353711784,2.4499999999999997,0.3232558139534887,4,0.5306972456053817,0.3880001954329131,0.44305510091613726,0.08629358649937054,0.7237886754406936
43,0.41,0.54,0.39,0.2,0.51,0.22,0.295431711145996,0.41607223476298116,0.6253711790393008,2.06,0.6688372093023246,0,0.7442102342519273,0.6596326203574258,0.5350627875641378,0.12745396989482075,0.5123039338308676
44,0.37,0.36,0.56,0.18,0.48,0.26,0.40711145996860254,0.1833408577878091,0.6672052401746724,1.7133333333333334,1.0194186046511624,1,0.665570001755573,0.8324843485974532,0.5131406806216088,0.1802639103361649,0.3608046493501722
45,0.53,0.31,0.58,0.39,0.47,0.37,0.630659340659341,0.5706997742663643,0.5173362445414851,1.6800000000000002,1.0140697674418602,2,0.5322407573190674,0.5651298369826547,0.5961063164370901,0.18637397603940994,0.3627397052198214
46,0.74,0.75,0.58,0.47,0.4,0.35,0.9924489795918361,1.1900225733634304,0.7386462882096071,2.16,0.5867441860465112,4,0.37066782064567827,0.3042143968470554,0.4777602276152877,0.11532512103806251,0.5561350124586446
47,0.49,0.39,0.52,0.29,0.48,0.22,0.33320251177393956,0.3107900677200887,0.41541484716157195,1.7400000000000002,0.7390697674418594,1,0.7166250544489192,0.7328677123108688,0.6600663972276802,0.17552040061699684,0.47755794891433395
48,0.74,0.57,0.51,0.28,0.58,0.22,0.48332810047095665,0.7932957110609484,0.6540611353711783,2.29,0.3499999999999988,4,0.6167274416105428,0.45235151603069373,0.5199299773734607,0.1012664618538834,0.7046880897187142
49,0.42,0.24,0.34,0.16,0.5,0.22,0.6273469387755098,0.5067494356659148,0.9340611353711785,1.85,1.057906976744185,1,0.5340066757073221,0.6024507042324937,0.3929546235943047,0.1572371663136276,0.34718170979542323
50,0.48,0.39,0.51,0.21,0.52,0.28,0.21273155416012676,0.16397291196388203,0.4955021834061138,1.9200000000000004,0.800348837209302,1,0.8083731124912441,0.8487650129461403,0.6092648677522373,0.14660696213035007,0.44917224879097806
51,0.41,0.53,0.45,0.14,0.52,0.66,0.6386656200941923,0.6759819413092567,0.976812227074236,2.5,1.1203488372093022,0,0.5279965021075153,0.5086567042714906,0.3765094143751854,0.0820849986238988,0.326165995939793
52,0.45,0.46,0.55,0.43,0.55,0.38,0.5627315541601268,0.5332054176072241,0.3772925764192142,1.8300000000000003,0.9649999999999999,2,0.5696509044214254,0.586721265586854,0.6857154203819128,0.1604135677751727,0.3809831997393373
53,0.56,0.48,0.58,0.27,0.51,0.22,0.2815384615384616,0.5132957110609484,0.4245414847161566,1.8900000000000001,0.6299999999999988,0,0.7546218911982303,0.5985197765162469,0.6540696173020081,0.15107180883637084,0.5325918010068978
54,0.64,0.59,0.56,0.23,0.46,0.22,0.37312401883830293,0.6601128668171551,0.5972052401746721,2.09,0.5090697674418594,0,0.688579830677647,0.5167930024185724,0.5503475781010326,0.12368713581745483,0.6010544392454819
55,0.64,0.56,0.56,0.22,0.45,0.22,0.343124018838303,0.6301128668171552,0.5872052401746722,2.06,0.5590697674418593,0,0.7095502085107263,0.5325316924576687,0.5558786632153152,0.12745396989482075,0.571740668337079
56,0.66,0.62,0.49,0.1,0.49,0.22,0.4172684458398733,0.7328893905191878,0.7454148471615718,2.37,0.48906976744185926,0,0.6588440322632154,0.4805185765143575,0.4745373986078848,0.09348072627805847,0.6131965443472709
57,0.53,0.44,0.51,0.33,0.55,0.22,0.32153846153846166,0.4732957110609485,0.3727510917030562,1.87,0.6646511627906967,0,0.7250327436164131,0.62294583196533,0.688836668669242,0.1541236618151314,0.5144529567427983
58,0.38,0.49,0.53,0.19,0.5,0.22,0.24711145996860248,0.24261851015801406,0.5158515283842791,1.8399999999999999,0.8390697674418593,1,0.7810536324662033,0.7845707624639582,0.596992022464839,0.1588174261069207,0.4321123014581946
59,0.45,0.58,0.48,0.67,0.52,0.22,0.685431711145996,0.8667494356659156,0.41266375545851497,1.5899999999999999,0.8846511627906967,2,0.503872655172157,0.42031559396783125,0.6618848005668468,0.20392561173421347,0.41285816845347345
60,0.43,0.35,0.52,0.52,0.54,0.22,0.6734065934065934,0.5539729119638822,0.3513537117903929,1.4700000000000002,1.044651162790697,2,0.5099683605086273,0.574662186848708,0.7037347905348638,0.2299254851867238,0.35181452397159313
61,0.37,0.32,0.47,0.18,0.45,0.25,0.4673469387755099,0.2467945823927761,0.7654148471615719,1.7233333333333334,0.9894186046511625,1,0.6266626391247407,0.7813011700653354,0.46514092854988753,0.17847025445929499,0.37179278679439376
62,0.48,0.43,0.51,0.32,0.52,0.43,0.43273155416012676,0.4032054176072239,0.49550218340611374,2.0,0.8349999999999999,1,0.6487346185416606,0.6681748303504532,0.6092648677522373,0.1353352832366127,0.43387448143299095
63,0.41,0.46,0.59,0.19,0.58,0.27,0.3366405023547896,0.3326185101580139,0.6172925764192141,1.9100000000000001,0.950348837209302,1,0.7141655345873628,0.7170436868678366,0.5394028544353767,0.14808038659546244,0.3866061373231754
64,0.54,0.48,0.44,0.08,0.52,0.27,0.2650078492935654,0.5160722347629811,0.5941921397379915,2.26,0.7003488372093021,0,0.7671999279747634,0.5968602770565075,0.5520083313806843,0.10435048475476504,0.49641210657042845
65,0.6,0.47,0.45,0.22,0.51,0.29,0.2410989010989024,0.4067494356659154,0.5241921397379914,2.17,0.530348837209302,0,0.7857639096311322,0.6658109978919451,0.5920334515262725,0.1141776169108365,0.5883996781720912
66,0.34,0.46,0.57,0.09,0.55,0.22,0.49731554160125624,0.43584650112866863,0.7758515283842791,1.9533333333333336,1.0799999999999987,1,0.6081610534191396,0.6467169886447156,0.46031164563359234,0.14180061421523033,0.33959552564493956
67,0.48,0.54,0.55,0.12,0.51,0.22,0.22910518053375153,0.49261851015801417,0.5271615720524012,2.0500000000000003,0.7699999999999989,0,0.7952448848246156,0.6110243241818597,0.5902780558183228,0.12873490358780418,0.46301306831122857
68,0.47,0.39,0.59,0.15,0.57,0.22,0.41731554160125617,0.40329571106094764,0.695851528384279,1.8800000000000001,0.9999999999999988,1,0.6588130042325336,0.6681145012610314,0.4986496528150489,0.15259010575688386,0.3678794411714428
69,0.81,0.85,0.47,0.37,0.56,0.22,0.9335635792778643,1.2467494356659157,0.9340611353711785,2.5700000000000003,0.4017441860465118,4,0.3931501892100674,0.2874376144047694,0.3929546235943047,0.07653554542391149,0.6691519021908864
70,0.48,0.42,0.52,0.24,0.56,0.22,0.2934065934065935,0.3332957110609484,0.4940611353711787,1.8900000000000001,0.7899999999999989,0,0.7457188746708026,0.7165582686170362,0.6101434806022819,0.15107180883637084,0.45384479528235633
71,0.58,0.51,0.49,0.27,0.57,0.29,0.2510989010989023,0.4967494356659154,0.43550218340611335,2.16,0.560348837209302,0,0.7779454280963988,0.6085054344700046,0.6469397031054512,0.11532512103806251,0.5710098396234855
72,0.6,0.5,0.44,0.61,0.47,0.22,0.6615698587127152,0.9135665914221222,0.36139737991266374,1.71,0.7437209302325571,2,0.5160405874667137,0.4010911417176844,0.6967020880362988,0.1808657926171221,0.4753419067334357
73,0.45,0.55,0.54,0.66,0.47,0.22,0.6749921507064347,0.8301128668171552,0.3458078602620088,1.46,0.9937209302325571,2,0.5091604171414501,0.4360000736037593,0.7076484414310957,0.23223627472975883,0.3701966491906544
74,0.46,0.49,0.58,0.23,0.44,0.22,0.3032025117739394,0.420112866817155,0.49720524017467227,1.7700000000000002,0.8290697674418593,0,0.7384495365015749,0.6569726652166579,0.6082281381506273,0.1703329888254094,0.43645510228697393
75,0.49,0.42,0.56,0.55,0.42,0.25,0.6332025117739397,0.6701128668171551,0.2844978165938867,1.4400000000000002,1.0140697674418604,2,0.5308888977327875,0.511650826127241,0.7523919982394882,0.2369277586821217,0.3627397052198213
76,0.63,0.53,0.54,0.4,0.5,0.22,0.41312401883830296,0.7132957110609485,0.30585152838427876,1.9100000000000001,0.5437209302325572,2,0.6615802293283782,0.4900265473592122,0.7364959600840753,0.14808038659546244,0.5805839159533326
77,0.5,0.54,0.53,0.54,0.51,0.27,0.414521193092622,0.6832957110609486,0.1058951965065506,1.7200000000000004,0.7749999999999999,2,0.6606565318981904,0.5049500774838879,0.8995189158608472,0.17906614791149314,0.46070378099896586
78,0.63,0.57,0.59,0.4,0.38,0.22,0.6231240188383028,0.910112866817155,0.507205240174672,1.78,0.6737209302325572,2,0.536266511338927,0.4024787949694067,0.6021761670575948,0.1686381472685955,0.5098080838645885
79,0.43,0.57,0.51,0.49,0.48,0.22,0.5049921507064347,0.620112866817155,0.22672489082969402,1.67,0.7837209302325572,2,0.6035103125380619,0.5378837249444831,0.7971400526656176,0.1882470656387468,0.4567034839760136
80,0.48,0.45,0.55,0.5,0.53,0.22,0.5234065934065935,0.6232957110609485,0.19585152838427908,1.6,0.8946511627906968,2,0.5924987039469249,0.5361744464533034,0.8221342892234051,0.20189651799465538,0.40875016103934736
81,0.5,0.58,0.46,0.46,0.46,0.22,0.4752276295133421,0.733566591422122,0.266724890829694,1.81,0.6437209302325572,2,0.6217435131825877,0.48019327905876247,0.7658837441264522,0.16365413680270405,0.52533405146442
82,0.51,0.54,0.6,0.57,0.58,0.22,0.6151962323390884,0.9132957110609484,0.3044541484716152,1.6500000000000001,0.9446511627906965,2,0.5405348144904072,0.40119980414761114,0.7375258441465199,0.19204990862075408,0.38881518045003266
83,0.54,0.52,0.63,0.37,0.46,0.22,0.41312401883830296,0.7001128668171551,0.35720524017467215,1.7100000000000002,0.743720930232557,2,0.6615802293283782,0.4965292589515854,0.6996288910423806,0.18086579261712205,0.47534190673343574
84,0.67,0.62,0.4,0.43,0.5,0.22,0.6433594976452104,0.9467494356659154,0.5140611353711784,2.15,0.3525581395348828,4,0.5255239586271134,0.38800019543291314,0.5980618302131228,0.11648415777349697,0.702887703058612
85,0.28,0.58,0.21,0.13,0.51,0.22,0.7093406593406588,0.7693002257336358,1.0453711790393008,2.4133333333333336,1.0088372093023246,0,0.4919684653600381,0.46333718633292176,0.35156130297039606,0.08951640867691184,0.36464273633535127
86,0.39,0.44,0.35,0.16,0.55,0.22,0.4875510204081638,0.41607223476298116,0.8040611353711786,2.06,0.9088372093023246,1,0.6141285423355157,0.6596326203574258,0.4475078787078373,0.12745396989482075,0.4029925476853565
87,0.8,0.63,0.45,0.29,0.51,0.22,0.5935635792778642,0.9067494356659155,0.7540611353711784,2.39,0.19441860465116295,4,0.5523554110603053,0.4038347837953282,0.470452098286097,0.09162968387750484,0.8233131893935416
88,0.5,0.52,0.59,0.3,0.51,0.35,0.2945211930926218,0.4832054176072239,0.38860262008733626,1.96,0.700348837209302,0,0.7448881596905591,0.6168031081406206,0.678003641516866,0.140858420921045,0.4964121065704285
89,0.42,0.47,0.52,0.41,0.53,0.32,0.4527315541601268,0.3832054176072239,0.3155021834061138,1.7800000000000002,0.8549999999999999,2,0.6358888124226997,0.6816728572956826,0.7294224784130919,0.16863814726859547,0.4252831910822742
90,0.36,0.46,0.62,0.46,0.51,0.33,0.6627315541601267,0.4864334085778786,0.41729257641921413,1.5833333333333335,1.0649999999999997,2,0.5154414535385318,0.6148152833432015,0.6588281341668376,0.20528965757990925,0.3447278547672203
91,0.46,0.38,0.47,0.22,0.52,0.27,0.27296703296703423,0.2074266365688492,0.5455021834061138,1.9100000000000004,0.7703488372093019,1,0.761117879013546,0.8126728600555869,0.5795506695204643,0.1480803865954624,0.4628515802927605
92,0.4,0.45,0.56,0.2,0.45,0.22,0.34320251177393957,0.27943566591422075,0.5972052401746724,1.73,0.9290697674418592,1,0.709494516017641,0.7562103763534915,0.5503475781010325,0.17728440996987782,0.39492090784196615
93,0.33,0.43,0.64,0.16,0.52,0.52,0.7166405023547897,0.5057562076749442,0.9972925764192142,2.063333333333333,1.3303488372093022,1,0.48839024889380933,0.6030493723928888,0.3688767961673439,0.12702983062001752,0.2643850178799722
94,0.49,0.61,0.49,0.25,0.5,0.28,0.2045525902668755,0.4267494356659154,0.4268122270742359,2.1100000000000003,0.5094186046511625,0,0.8150118790982066,0.6526270568067315,0.6525860787212758,0.12123796643338162,0.6008448056583797
95,0.38,0.5,0.37,0.26,0.43,0.22,0.473437990580847,0.4535665914221221,0.6454148471615719,1.87,0.777906976744185,1,0.6228572058364263,0.6353580432067188,0.5244449324807055,0.1541236618151314,0.45936647052860885
96,0.69,0.7,0.52,0.36,0.46,0.22,0.6231240188383027,0.9101128668171549,0.5954148471615716,2.16,0.2937209302325572,4,0.536266511338927,0.40247879496940675,0.5513337991578414,0.11532512103806251,0.7454845046041785
97,0.61,0.72,0.39,0.33,0.58,0.22,0.6635635792778641,0.9767494356659154,0.7440611353711784,2.3800000000000003,0.3161627906976734,4,0.5150127716642383,0.3765330566738188,0.47518022047896974,0.09255057751034325,0.7289407757308949
98,0.78,0.75,0.4,0.28,0.53,0.22,0.7535635792778642,1.0667494356659155,0.9340611353711783,2.5700000000000003,0.17593023255813972,4,0.4706862328369177,0.3441253027797017,0.39295462359430483,0.07653554542391149,0.8386764936095017
99,0.64,0.57,0.57,0.27,0.37,0.22,0.4931240188383028,0.780112866817155,0.637205240174672,1.9300000000000002,0.5890697674418593,0,0.6107155241392452,0.4583542753974514,0.5287681409025307,0.1451481984836237,0.5548431779357573
100,0.36,0.58,0.35,0.24,0.44,0.22,0.5252276295133421,0.5367945823927767,0.7567248908296941,2.013333333333333,0.7479069767441852,0,0.5914207242317249,0.5846192008663949,0.4692005965286483,0.13354278930836644,0.4733562623024295
101,0.36,0.43,0.39,0.12,0.49,0.22,0.49734693877550995,0.3561173814898424,0.7954148471615721,1.9933333333333336,0.927906976744185,1,0.6081419591803252,0.7003904025410075,0.45139393658184407,0.1362405326033061,0.3953803852861999
102,0.47,0.52,0.5,0.4,0.41,0.22,0.3952276295133422,0.5935665914221221,0.3067248908296941,1.6900000000000002,0.763720930232557,2,0.6735267072414922,0.5523537472886313,0.7358530129751353,0.18451952399298924,0.46592950634721714
103,0.48,0.23,0.57,0.27,0.48,0.47,0.6925274725274728,0.5606997742663642,0.8086462882096075,1.79,1.1694186046511625,1,0.5003099500455833,0.5708094862685791,0.44546068362535324,0.1669601696670407,0.31054743962693926
104,0.47,0.39,0.55,0.24,0.47,0.22,0.34320251177393957,0.28079006772008874,0.5172052401746724,1.73,0.8490697674418595,1,0.709494516017641,0.7551868569388764,0.5961844140830826,0.17728440996987782,0.42781271221965594
105,0.44,0.59,0.36,0.16,0.52,0.22,0.38934065934065887,0.5760722347629811,0.7253711790393007,2.22,0.6688372093023246,0,0.6775034328250609,0.5621018404370873,0.48414483118665763,0.10860910882495796,0.5123039338308676
106,0.42,0.35,0.54,0.18,0.56,0.22,0.4173155416012564,0.3032957110609478,0.6958515283842792,1.7999999999999998,0.9999999999999989,1,0.6588130042325334,0.7383807167383074,0.4986496528150488,0.16529888822158656,0.3678794411714427
107,0.3,0.56,0.55,0.18,0.5,0.22,0.3689010989010977,0.41584650112866883,0.6571615720524013,1.9733333333333332,0.8790697674418593,0,0.6914937965648862,0.6597815384334069,0.5183204637867412,0.13899277392785186,0.41516893576883845
108,0.65,0.65,0.52,0.16,0.6,0.22,0.45723704866561965,0.792618510158014,0.7740611353711784,2.41,0.5099999999999988,0,0.6330302632965027,0.45265795263365455,0.46113652259441157,0.08981529457224763,0.6004955788122667
109,0.27,0.6,0.48,0.23,0.55,0.22,0.4754317111459959,0.5099774266365701,0.7453711790393007,2.1133333333333337,0.7799999999999988,0,0.6216166396980397,0.6005091341701989,0.4745581212174848,0.12083451267510237,0.45840601130522407
110,0.45,0.41,0.5,0.46,0.5,0.27,0.4527629513343804,0.3967494356659154,0.23550218340611373,1.6400000000000003,0.8540697674418604,2,0.6358688476242709,0.6725025096672358,0.7901739377363192,0.19398004229089183,0.425678987415825
111,0.44,0.52,0.41,0.23,0.51,0.22,0.255431711145996,0.4167494356659155,0.5253711790393008,2.02,0.6088372093023245,0,0.7745820300736471,0.6591860677712879,0.5913358321603734,0.13265546508012172,0.543983039880571
112,0.3,0.32,0.57,0.19,0.48,0.55,0.7964364207221359,0.48325056433408453,1.0586462882096075,2.0133333333333336,1.4194186046511623,1,0.4509330399308327,0.6167752621277535,0.34692512923494845,0.13354278930836638,0.24185458916228014
113,0.4,0.44,0.49,0.47,0.49,0.27,0.5027629513343803,0.39356659142212214,0.2568558951965071,1.61,0.8840697674418603,2,0.6048571579835674,0.6746463904184397,0.7734796678702645,0.1998876140751445,0.41309827206313904
114,0.45,0.51,0.5,0.16,0.52,1.0,0.8668759811616972,0.9659819413092567,1.1868122270742358,2.79,1.470348837209302,0,0.4202624082878829,0.3806092802109407,0.3051925997519864,0.06142121391500013,0.2298452926100144
115,0.45,0.45,0.5,0.6,0.49,0.22,0.6034379905808469,0.6235665914221222,0.29270742358078605,1.4800000000000002,0.9737209302325571,2,0.5469280665609135,0.5360292269950335,0.7462404411170213,0.22763768838381268,0.3776751175777205
116,0.59,0.67,0.56,0.41,0.47,0.22,0.5731240188383029,0.8601128668171552,0.4372052401746722,1.9500000000000002,0.5037209302325572,2,0.5637614833250193,0.4231143240555891,0.645838865725576,0.14227407158651353,0.6042779950470365
117,0.47,0.47,0.57,0.48,0.48,0.22,0.5132025117739395,0.6101128668171549,0.20720524017467237,1.56,0.893720930232557,2,0.5985755607321631,0.54328954625203,0.8128528028150526,0.21013607120076472,0.40913057065456404
118,0.35,0.52,0.48,0.22,0.26,0.22,0.5052276295133421,0.5167945823927768,0.7767248908296942,1.6733333333333338,0.9990697674418593,0,0.6033682153808002,0.5964292921292671,0.4599098022321192,0.18762062007593097,0.3682218138234957
119,0.47,0.41,0.66,0.26,0.53,0.22,0.4434065934065935,0.44329571106094845,0.5958515283842791,1.6800000000000002,0.899999999999999,1,0.6418461835998778,0.6419173569561201,0.5510930945997106,0.18637397603940994,0.4065696597405995
